onset	duration	trial_type	value	sample
6.872	0.0	response/onset	2048	6872
8.362	0.0	stim/rt_meas	90	8362
8.874	0.0	response/onset	2048	8874
10.278	0.0	stim/rt_meas	90	10278
10.97	0.0	response/onset	2048	10970
12.41	0.0	stim/rt_meas	90	12410
12.918	0.0	response/onset	2048	12918
14.326	0.0	stim/rt_meas	90	14326
14.751	0.0	response/onset	2048	14751
16.175	0.0	stim/rt_meas	90	16175
16.572	0.0	response/onset	2048	16572
17.991	0.0	stim/rt_meas	90	17991
18.388	0.0	response/onset	2048	18388
19.807	0.0	stim/rt_meas	90	19807
20.213	0.0	response/onset	2048	20213
21.606	0.0	stim/rt_meas	90	21606
21.993	0.0	response/onset	2048	21993
23.389	0.0	stim/rt_meas	90	23389
23.838	0.0	response/onset	2048	23838
25.238	0.0	stim/rt_meas	90	25238
25.726	0.0	response/onset	2048	25726
27.121	0.0	stim/rt_meas	90	27121
27.6	0.0	response/onset	2048	27600
29.02	0.0	stim/rt_meas	90	29020
29.501	0.0	response/onset	2048	29501
30.886	0.0	stim/rt_meas	90	30886
31.319	0.0	response/onset	2048	31319
31.321	0.0	response/onset	2048	31321
32.686	0.0	stim/rt_meas	90	32686
33.138	0.0	response/onset	2048	33138
34.535	0.0	stim/rt_meas	90	34535
34.946	0.0	response/onset	2048	34946
36.351	0.0	stim/rt_meas	90	36351
36.782	0.0	response/onset	2048	36782
38.183	0.0	stim/rt_meas	90	38183
38.583	0.0	response/onset	2048	38583
40.0	0.0	stim/rt_meas	90	40000
40.39	0.0	response/onset	2048	40390
41.782	0.0	stim/rt_meas	90	41782
42.186	0.0	response/onset	2048	42186
43.565	0.0	stim/rt_meas	90	43565
43.995	0.0	response/onset	2048	43995
54.532	0.0	response/onset	2048	54532
54.677	0.0	trial_start	1	54677
56.693	0.0	stim/1	11	56693
56.889	0.0	stim/2	12	56889
57.956	0.0	stim/3	13	57956
58.756	0.0	stim/4	14	58756
59.789	0.0	rp_on/3_item/medium/6	226	59789
64.551	0.0	response/onset/1	5001	64551
64.639	0.0	response/offset/1	21	64639
65.362	0.0	response/onset/2	5002	65362
65.455	0.0	response/offset/2	22	65455
66.016	0.0	response/onset/3	5003	66016
66.066	0.0	response/offset/3	23	66066
66.405	0.0	response/onset/4	5004	66405
66.489	0.0	response/offset/4	24	66489
66.996	0.0	feedback	29	66996
68.073	0.0	trial_end	30	68073
68.089	0.0	trial_start	1	68089
70.105	0.0	stim/1	11	70105
70.291	0.0	stim/2	12	70291
71.492	0.0	stim/3	13	71492
72.291	0.0	stim/4	14	72291
74.392	0.0	rp_on/3_item/long/3	233	74392
78.976	0.0	response/onset/1	5001	78976
79.086	0.0	response/offset/1	21	79086
79.729	0.0	response/onset/2	5002	79729
79.841	0.0	response/offset/2	22	79841
80.659	0.0	response/onset/3	5003	80659
80.717	0.0	response/offset/3	23	80717
81.819	0.0	response/onset/4	5004	81819
81.855	0.0	response/offset/4	24	81855
82.363	0.0	feedback	29	82363
83.434	0.0	trial_end	30	83434
83.449	0.0	trial_start	1	83449
85.465	0.0	stim/1	11	85465
85.66	0.0	stim/2	12	85660
87.761	0.0	rp_on/1_item/short	110	87761
92.297	0.0	response/onset/1	5001	92297
92.397	0.0	response/offset/1	21	92397
93.17	0.0	response/onset/2	5002	93170
93.256	0.0	response/offset/2	22	93256
93.764	0.0	feedback	29	93764
94.796	0.0	trial_end	30	94796
94.812	0.0	trial_start	1	94812
96.828	0.0	stim/1	11	96828
97.03	0.0	stim/2	12	97030
97.563	0.0	stim/3	13	97563
98.363	0.0	stim/4	14	98363
99.93	0.0	rp_on/3_item/medium/1	221	99930
104.524	0.0	response/onset/1	5001	104524
104.627	0.0	response/offset/1	21	104627
104.993	0.0	response/onset/2	5002	104993
105.172	0.0	response/offset/2	22	105172
105.658	0.0	response/onset/3	5003	105658
105.81	0.0	response/offset/3	23	105810
106.245	0.0	response/onset/4	5004	106245
106.371	0.0	response/offset/4	24	106371
106.879	0.0	feedback	29	106879
107.941	0.0	trial_end	30	107941
107.957	0.0	trial_start	1	107957
109.973	0.0	stim/1	11	109973
110.181	0.0	stim/2	12	110181
110.892	0.0	stim/3	13	110892
111.247	0.0	stim/4	14	111247
112.281	0.0	rp_on/3_item/short/5	215	112281
117.079	0.0	response/onset/1	5001	117079
117.177	0.0	response/offset/1	21	117177
117.482	0.0	response/onset/2	5002	117482
117.607	0.0	response/offset/2	22	117607
117.819	0.0	response/onset/3	5003	117819
117.95	0.0	response/offset/3	23	117950
118.319	0.0	response/onset/4	5004	118319
118.441	0.0	response/offset/4	24	118441
118.949	0.0	feedback	29	118949
120.019	0.0	trial_end	30	120019
120.035	0.0	trial_start	1	120035
122.051	0.0	stim/1	11	122051
122.249	0.0	stim/2	12	122249
